,base_case
H + O2 <=> O + OH,2.0395985834470194
H2 + O <=> H + OH,-0.2730777948738696
H2 + OH <=> H + H2O,0.821047281410043
H2O + O <=> 2 OH,-0.11590139386438496
2 H + M <=> H2 + M,0.08756441486658477
H + OH + M <=> H2O + M,0.30787515407915955
2 O + M <=> O2 + M,0.03686579487944353
H + O + M <=> OH + M,0.03869363532772485
H + O2 (+M) <=> HO2 (+M),2.175538990245918
H + HO2 <=> 2 OH,0.148267182478679
H + HO2 <=> H2 + O2,-0.0695907419648078
H + HO2 <=> H2O + O,0.05422107885649602
HO2 + O <=> O2 + OH,0.010657642572847835
HO2 + OH <=> H2O + O2,0.018553364721071684
HO2 + OH <=> H2O + O2,0.024082826528061062
2 OH (+M) <=> H2O2 (+M),0.02369963226616206
2 HO2 <=> H2O2 + O2,0.023164428727619056
2 HO2 <=> H2O2 + O2,0.022608146626031715
H + H2O2 <=> H2 + HO2,0.022113306946754924
H + H2O2 <=> H2O + OH,0.026018217461890165
H2O2 + OH <=> H2O + HO2,0.024544531800954703
H2O2 + OH <=> H2O + HO2,0.0229389644714889
H2O2 + O <=> HO2 + OH,0.02476788983449569
HO2 + NH2 <=> NH3 + O2,0.01774378677195514
NH2 + O2 <=> H2NO + O,0.02882785304619901
H2NO + O <=> HNO + OH,0.024694271478332808
H2NO + O2 <=> HNO + HO2,0.02467488356042229
NH3 + M <=> H + NH2 + M,1.164127684729862
H + NH3 <=> H2 + NH2,-0.2821586834232923
NH3 + O <=> NH2 + OH,-0.5840512284864945
NH3 + OH <=> H2O + NH2,-1.6184607199292231
H + NH2 <=> H2 + NH,-1.8043532528908017
N + NH2 <=> 2 H + N2,-4.4436957890551145
NH2 + O <=> H + HNO,0.562304789421065
NH2 + OH <=> H2O + NH,-0.13604468876564332
NH2 + NO <=> H2O + N2,-0.17832580246876129
NH2 + NO <=> NNH + OH,-0.9567887273470496
H + NH <=> H2 + N,-1.5371650763549065
NH + O <=> H + NO,0.7001878280595789
NH + OH <=> H + HNO,0.1577731871797377
NH + OH <=> H2O + N,0.009523656887499907
NH + O2 <=> HNO + O,0.1928848811101788
NH + NO <=> H + N2O,0.7405522623649563
NH + NO <=> N2 + OH,-0.051616762911269425
NNH (+M) <=> H + N2 (+M),-0.19352505709592546
H + NNH <=> H2 + N2,0.03374843697217608
NNH + O <=> H + N2O,-0.05638271970299555
NNH + OH <=> H2O + N2,0.0258668060772568
NNH + O2 <=> HO2 + N2,0.2281786098813266
N2 + O <=> N + NO,0.4522342395992277
HO2 + NO <=> NO2 + OH,0.05991810733095444
H + NO (+M) <=> HNO (+M),-0.5566541245094383
H + NO2 <=> NO + OH,0.015217163064652024
NO2 + O <=> NO + O2,0.02531492430882106
NO2 + M <=> NO + O + M,0.02900520146446863
HNO + OH <=> H2O + NO,0.11244101773445718
H + HNO <=> H2 + NO,0.6977350963526333
N + O2 <=> NO + O,1.9227751640285884
N + OH <=> H + NO,1.553657810011911
N2O (+M) <=> N2 + O (+M),-0.04337301058109899
N2O + O <=> 2 NO,0.024651211756223215
H + N2O <=> N2 + OH,0.023328285828094576
H + N2O <=> N2 + OH,-0.7946222151339606
