,base_case
H + O2 <=> O + OH,0.7358467505043683
H2 + O <=> H + OH,-0.0038129881513101088
H2 + OH <=> H + H2O,-0.022778534168304568
H2O + O <=> 2 OH,0.005261729912226645
2 H + M <=> H2 + M,-0.016350232878924162
H + OH + M <=> H2O + M,-0.14482216995136388
2 O + M <=> O2 + M,0.0017929491656039013
H + O + M <=> OH + M,-0.005745587854956637
H + O2 (+M) <=> HO2 (+M),-0.14691337493434728
H + HO2 <=> 2 OH,0.008329271056256473
H + HO2 <=> H2 + O2,-0.0021397951244666266
H + HO2 <=> H2O + O,0.0027400910451071386
HO2 + O <=> O2 + OH,-0.0004282860321313524
HO2 + OH <=> H2O + O2,-0.00010222487576323617
HO2 + OH <=> H2O + O2,-0.0006269463131581595
2 OH (+M) <=> H2O2 (+M),0.0007984445011735879
2 HO2 <=> H2O2 + O2,0.0010339157194667497
2 HO2 <=> H2O2 + O2,0.0010164574051341464
H + H2O2 <=> H2 + HO2,0.0009698707045620812
H + H2O2 <=> H2O + OH,0.0008274703883740978
H2O2 + OH <=> H2O + HO2,0.0009954206122858333
H2O2 + OH <=> H2O + HO2,0.0008510092956105933
H2O2 + O <=> HO2 + OH,0.0009670348668493864
HO2 + NH2 <=> NH3 + O2,0.0005474497756570143
NH2 + O2 <=> H2NO + O,0.0013155210802309138
H2NO + O <=> HNO + OH,0.0010585133633186227
H2NO + O2 <=> HNO + HO2,0.001030631330994784
NH3 + M <=> H + NH2 + M,-0.09629162189442951
H + NH3 <=> H2 + NH2,-0.005856409221874367
NH3 + O <=> NH2 + OH,0.009266934983639183
NH3 + OH <=> H2O + NH2,0.019638071607904605
H + NH2 <=> H2 + NH,-0.05117933335951985
N + NH2 <=> 2 H + N2,0.1816511026846203
NH2 + O <=> H + HNO,0.08416993646410788
NH2 + OH <=> H2O + NH,-0.03239425966337591
NH2 + NO <=> H2O + N2,-0.05215114899558806
NH2 + NO <=> NNH + OH,-0.04401884123041966
H + NH <=> H2 + N,-0.12995232705883392
NH + O <=> H + NO,0.08912180758100664
NH + OH <=> H + HNO,0.5847681138839971
NH + OH <=> H2O + N,-0.016668306884553234
NH + O2 <=> HNO + O,0.008537727872040934
NH + NO <=> H + N2O,0.41894928993151653
NH + NO <=> N2 + OH,-0.1608963176595578
NNH (+M) <=> H + N2 (+M),0.014702262384731693
H + NNH <=> H2 + N2,-0.00032292326793481607
NNH + O <=> H + N2O,-0.03584578660018294
NNH + OH <=> H2O + N2,0.0007460893625530622
NNH + O2 <=> HO2 + N2,-0.009980032746136942
N2 + O <=> N + NO,-0.9840119014734781
HO2 + NO <=> NO2 + OH,0.0018446148905824147
H + NO (+M) <=> HNO (+M),-0.033954936602949064
H + NO2 <=> NO + OH,-6.840417354658004e-06
NO2 + O <=> NO + O2,0.0010734574177170366
NO2 + M <=> NO + O + M,-0.0008650731700499245
HNO + OH <=> H2O + NO,0.008488127852295354
H + HNO <=> H2 + NO,0.03067735088042045
N + O2 <=> NO + O,0.08753786501547033
N + OH <=> H + NO,0.4840528883807264
N2O (+M) <=> N2 + O (+M),-0.039742637776122934
N2O + O <=> 2 NO,0.005538510529583906
H + N2O <=> N2 + OH,0.00010273082786174792
H + N2O <=> N2 + OH,-0.8565784666433707
